ons_id,party_name,firstname,surname,votes,share,change
E14000540,Trade Unionist and Socialist Coalition,Joseph,Mambuliya,183,0.00425176,
E14000541,Labour,Dan,Jarvis,20376,0.557330416,0.084721567
E14000541,UK Independence Party,Lee,Hunter,7941,0.217204595,0.170530181
E14000541,Conservative,Kay,Carter,5485,0.150027352,-0.02261663
E14000541,Green,Michael,Short,938,0.025656455,
E14000541,Liberal Democrat,David,Ridgway,770,0.021061269,-0.151744871
E14000541,Trade Unionist and Socialist Coalition,Dave,Gibson,573,0.015672867,
E14000541,English Democrats,Ian,Sutton,477,0.013047046,
E14000542,Labour,Michael,Dugher,21079,0.547264844,0.076806865
E14000542,UK Independence Party,Robert,Swiffen,9045,0.234831373,0.189736807
E14000542,Conservative,Katharine,Harborne,5622,0.145961523,-0.018916297
E14000542,Liberal Democrat,Ruth,Coleman-Taylor,1217,0.031596438,-0.149954127
E14000542,Yorkshire First,Tony,Devoy,647,0.016797778,
E14000542,English Democrats,Kevin,Riddiough,440,0.011423527,
E14000542,Trade Unionist and Socialist Coalition,Ralph,Dyson,364,0.009450373,
E14000542,Vapers In Power,Billy,Marsden,103,0.002674144,
E14000543,Labour and Co-operative,John,Woodcock,18320,0.42333911,-0.057714285
E14000543,Conservative,Simon,Fell,17525,0.404968226,0.041945835
E14000543,UK Independence Party,Nigel,Cecil,5070,0.117157712,0.09809779
E14000543,Liberal Democrat,Clive,Peaple,1169,0.027013287,-0.073249608
E14000543,Green,Robert,O'Hara,1061,0.02451762,0.012506016
E14000543,Independent,Ian,Jackson,130,0.003004044,
E14000544,Conservative,John,Baron,22668,0.526819745,-0.000544396
E14000544,Labour,Gavin ,Callaghan,10186,0.236729571,0.006173147
E14000544,UK Independence Party,George,Konstantinidis,8538,0.19842893,0.160155216
E14000544,Liberal Democrat,Martin ,Thompson,1636,0.038021753,-0.119258913
E14000545,Conservative,Maria,Miller,25769,0.485511342,-0.019680745
E14000545,Labour,Paul,Harvey,14706,0.277074384,0.073201047
E14000545,UK Independence Party,Alan,Stone,8290,0.156191122,0.115207192
E14000545,Liberal Democrat,Janice,Spalding,3919,0.073837516,-0.17123691
E14000545,Independent,Omar,Selim,392,0.007385636,
E14000546,Labour,John,Mann,23965,0.486213963,-0.0184152
E14000546,Conservative,Sarah,Downes,15122,0.306802735,-0.03212459
E14000546,UK Independence Party,David,Scott,7865,0.159569072,0.123685497
E14000546,Liberal Democrat,Leon,Duveen,1331,0.027003997,-0.085346488
E14000546,Green,Kris,Wragg,1006,0.020410234,
E14000547,Conservative,Ben,Howlett,17833,0.378082134,0.06444326
E14000547,Liberal Democrat,Steve,Bradley,14000,0.29681769,-0.269189191
E14000547,Labour,Ollie,Middleton,6216,0.131787055,0.062743177
E14000547,Green,Dominic,Tristram,5634,0.119447919,0.095661656
E14000547,UK Independence Party,Julian,Deverell,2922,0.061950092,0.043048508
E14000547,Independent,Loraine,Morgan-Brinkhurst,499,0.010579431,
E14000547,English Democrats,Jenny,Knight,63,0.00133568,
E14000548,Labour,Jo,Cox,21826,0.43237782,0.010436479
E14000548,Conservative,Imtiaz,Ameen,15769,0.312387329,-0.023346103
E14000548,UK Independence Party,Aleks,Lukic,9080,0.17987678,
E14000548,Liberal Democrat,John,Lawson,2396,0.047465283,-0.110921694
E14000548,Green,Ian,Bullock,1232,0.024406189,0.012568743
E14000548,Trade Unionist and Socialist Coalition,Dawn,Wheelhouse,123,0.002436657,
E14000548,Patriotic Socialist Party,Karl,Varley,53,0.001049942,
E14000549,Conservative,Jane,Ellison,26730,0.523799259,0.050299505
E14000549,Labour,Will,Martindale,18792,0.368246752,0.017246588
E14000549,Liberal Democrat,Luke,Taylor,2241,0.043914483,-0.103158807
E14000549,Green,Joe,Stuart,1682,0.032960357,0.021503561
E14000549,UK Independence Party,Christopher,Howe,1586,0.031079148,0.020729091
E14000550,Conservative,Dominic,Grieve,33621,0.632413521,0.021763873
E14000550,UK Independence Party,Tim,Scott,7310,0.137501646,0.088025555
E14000550,Labour,Tony,Clements,6074,0.114252394,-0.002627012
E14000550,Liberal Democrat,Peter,Chapman,3927,0.073867163,-0.121808203
E14000550,Green,Dave,Hampton,2231,0.041965277,0.027333918
E14000551,Conservative,Bob,Stewart,27955,0.572813147,-0.005910168
E14000551,Labour,Marina,Ahmad,9484,0.194332316,0.049782553
E14000551,UK Independence Party,Rob,Bryant,6108,0.12515624,0.092630971
E14000551,Liberal Democrat,Anuja,Prashar,3378,0.069217056,-0.136566612
E14000551,Green,Ruth,Fabricant,1878,0.038481241,0.025731168
E14000552,Conservative,Richard,Fuller,19625,0.42583431,0.036804998
E14000552,Labour,Patrick,Hall,18528,0.402030986,0.043000344
E14000552,UK Independence Party,Charlie,Smith,4434,0.096211431,0.071024078
E14000552,Liberal Democrat,Mahmud,Rogers,1958,0.042485787,-0.15610851
E14000552,Green,Ben,Foley,1412,0.030638372,0.021924789
E14000552,Independent,Faruk,Choudhury,129,0.002799115,
N06000001,Democratic Unionist Party,Gavin,Robinson,19575,0.493296709,0.165472538
N06000001,Alliance,Naomi,Long,16978,0.427851419,0.055577004
N06000001,Conservative,Neil,Wilson,1121,0.028249584,
N06000001,Green,Ross,Brown,1058,0.026661963,
N06000001,Sinn Fein,Niall,Ã“ Donnghaile,823,0.020739882,-0.002949517
N06000001,Social Democratic and Labour Party,Mary,Muldoon,127,0.003200444,-0.007382948
N06000002,Democratic Unionist Party,Nigel,Dodds,19096,0.470425936,0.07002586
N06000002,Sinn Fein,Gerry,Kelly,13770,0.339221048,-0.001059546
N06000002,Social Democratic and Labour Party,Alban,Maginness,3338,0.082230927,-0.040603123
N06000002,Alliance,Jason,O'Neill,2941,0.072450915,0.023549772
N06000002,Workers Party,Gemma,Weir,919,0.022639371,
N06000002,Independent,Fra,Hughes,529,0.013031804,
N06000003,Social Democratic and Labour Party,Alasdair,McDonnell,9560,0.245398773,-0.164886139
N06000003,Democratic Unionist Party,Jonathan,Bell,8654,0.222142362,-0.014796736
N06000003,Alliance,Paula,Bradshaw,6711,0.172266858,0.022673458
N06000003,Sinn Fein,MÃ¡irtÃ_n,Ã“ Muilleoir,5402,0.138665708,
N06000003,Ulster Unionist Party,Rodney,McCune,3549,0.091100444,
N06000003,Green,Clare,Bailey,2238,0.057447955,0.027143152
N06000003,UK Independence Party,Bob,Stoker,1900,0.048771723,
N06000003,Conservative,Ben,Manton,582,0.014939549,
N06000003,Workers Party,Lily,Kerr,361,0.009266627,
N06000004,Sinn Fein,Paul,Maskey,19163,0.542415579,-0.168380176
N06000004,People Before Profit Alliance,Gerry,Carroll,6798,0.192419825,
N06000004,Social Democratic and Labour Party,Alex,Attwood,3475,0.09836112,-0.065364645
N06000004,Democratic Unionist Party,Frank,McCoubrey,2773,0.078490758,0.002680843
N06000004,Ulster Unionist Party,Bill,Manwaring,1088,0.03079623,
N06000004,UK Independence Party,Brian,Higginson,765,0.021653599,
N06000004,Alliance,Gerard,Catney,636,0.018002208,-0.000545702
N06000004,Workers Party,John,Lowry,597,0.016898299,
N06000004,Conservative,Paul,Shea,34,0.000962382,
E14000553,Labour,Neil,Coyle,22146,0.430654947,0.138164297
E14000553,Liberal Democrat,Simon,Hughes,17657,0.343361077,-0.140166728
E14000553,Conservative,JP,Floru,6051,0.117668793,-0.053391206
E14000553,UK Independence Party,Andrew,Beadle,3254,0.063277847,
E14000553,Green,William,Lavin,2023,0.039339608,0.023259341
E14000553,Left Unity - Trade Unionists and Socialists,Kingsley,Abrams,142,0.002761357,
E14000553,Independent,Lucy,Hall,72,0.001400124,
E14000553,All People's Party,Donald,Cole,59,0.001147324,
E14000553,The Republican Socialist Party,Steve,Freeman,20,0.000388923,
E14000554,Conservative,Anne-Marie,Trevelyan,16603,0.410731514,0.043500317
E14000554,Liberal Democrat,Julie,PÃ¶rksen,11689,0.289167058,-0.148045148
E14000554,Labour,Scott,Dickinson,6042,0.149469362,0.017806207
E14000554,UK Independence Party,Nigel,Coghill-Marshall,4513,0.111644361,0.079307411
E14000554,Green,Rachael,Roberts,1488,0.036810727,
E14000554,English Democrats,Neil,Humphrey,88,0.002176978,
S14000008,Scottish National Party,Calum,Kerr,20145,0.366019841,0.274270545
S14000008,Conservative,John,Lamont,19817,0.360060322,0.022299682
S14000008,Liberal Democrat,Michael,Moore,10294,0.187034413,-0.266509473
S14000008,Labour,Kenryck ,Lloyd-Jones,2700,0.049057015,-0.053015862
S14000008,UK Independence Party,Peter,Neilson,1316,0.023910753,0.011771364
S14000008,Green,Pauline,Stewart,631,0.011464806,
S14000008,Independent,Jesse,Rae,135,0.002452851,
E14000555,Labour,Rushanara,Ali,32387,0.611952989,0.182525454
E14000555,Conservative,Matt,Smith,8070,0.152482806,0.013092331
E14000555,Green,Alistair,Polson,4906,0.092698965,0.075824655
E14000555,UK Independence Party,Paula,McQueen,3219,0.060823067,
E14000555,Liberal Democrat,Teena,Lashmore,2395,0.045253571,-0.156015945
E14000555,Left Unity - Trade Unionists and Socialists,Glyn,Robbins,949,0.017931373,
E14000555,Communities United Party,M. Rowshan,Ali,356,0.006726627,
E14000555,Cannabis is Safer than Alcohol Party,Jonathan,Dewey,303,0.005725191,
E14000555,The Whig Party,Alasdair,Henderson,203,0.003835689,
E14000555,The 30-50 Coalition,Elliot,Ball,78,0.001473812,
E14000555,Red Flag - Anti-Corruption,Jason,Pavlou,58,0.001095911,
E14000556,Conservative,Graham,Stuart,25363,0.481481481,0.010363603
E14000556,Labour,Margaret ,Pinder,13160,0.249824402,0.038842992
E14000556,UK Independence Party,Gary,Shores,8794,0.166941929,0.132260826
E14000556,Liberal Democrat,Denis,Healy,2900,0.05505249,-0.171944258
E14000556,Green,Richard,Howarth,1802,0.034208478,0.021313499
E14000556,Yorkshire First,Lee,Walton,658,0.01249122,
E14000557,Conservative,Huw,Merriman,30245,0.547738056,0.032102466
E14000557,UK Independence Party,Geoffrey,Bastin,10170,0.184179072,
E14000557,Labour,Michelle,Thew,7797,0.141203955,0.02168832
E14000557,Liberal Democrat,Rachel,Sadler,4199,0.076044044,-0.203637932
E14000557,Green,Jonathan,Kent,2807,0.050834873,
E14000558,Conservative,David,Evennett,20643,0.472542062,-0.03215897
E14000558,Labour,Stefano,Borella,11451,0.262126588,-0.00303019
E14000558,UK Independence Party,Chris,Attard,9182,0.210186563,0.174129873
E14000558,Liberal Democrat,Richard,Davis,1308,0.029941628,-0.097472573
E14000558,Green,Stella,Gardiner,950,0.021746595,0.013155052
E14000558,English Democrats,Maggi,Young,151,0.003456564,-0.007334969
E14000559,Labour,Frank,Field,26468,0.676170039,0.051024949
E14000559,Conservative,Clark,Vasey,5816,0.148579604,-0.040730478
E14000559,UK Independence Party,Wayne,Harling,3838,0.098048232,
E14000559,Green,Kenny,Peers,1626,0.041538933,
E14000559,Liberal Democrat,Allan,Brame,1396,0.035663192,-0.149881637
E14000560,Labour,Gisela,Stuart,18518,0.448453733,0.042064664
E14000560,Conservative,Luke,Evans,15812,0.382922045,0.00717934
E14000560,UK Independence Party,Graham,Short,4154,0.100598164,0.082989735
E14000560,Green,Phil,Simpson,1371,0.033201753,0.02191985
E14000560,Liberal Democrat,Lee,Dargue,1184,0.028673141,-0.124967618
E14000560,"Christian Party, Proclaiming Christ's Lordship",Gabriel,Ukandu,163,0.0039474,
E14000560,Independent,Henna,Rai,91,0.002203763,
E14000561,Labour,Jack,Dromey,15824,0.456233422,0.037930378
E14000561,Conservative,Robert,Alden,10695,0.308355438,-0.017757205
E14000561,UK Independence Party,Andrew,Garcarz,6040,0.174143697,0.150456081
E14000561,Liberal Democrat,Ann,Holtom,965,0.027822627,-0.133714536
E14000561,Green,Joe,Belcher,948,0.027332488,
E14000561,Trade Unionist and Socialist Coalition,Ted,Woodley,212,0.006112328,
E14000562,Labour,Roger,Godsiff,28147,0.598286783,0.269126359
E14000562,Conservative,James,Bird,8329,0.177039493,0.026814772
E14000562,Liberal Democrat,Jerry,Evans,5459,0.11603537,-0.129988395
E14000562,Green,Elly,Stanton,2200,0.046762743,
E14000562,UK Independence Party,Rashpal,Mondair,2131,0.045296093,0.025799715
E14000562,Respect,Shiraz,Peer,780,0.016579518,-0.234615918
E14000563,Labour,Liam,Byrne,28069,0.683959161,0.16415788
E14000563,Conservative,Kieran,Mullan,4707,0.114695777,-0.001521966
E14000563,UK Independence Party,Albert,Duffen,4651,0.113331222,0.096520146
E14000563,Liberal Democrat,Phil,Bennion,2624,0.06393918,-0.213302297
E14000563,Green,Christopher,Nash,835,0.0203465,
E14000563,Communist Party of Britain,Andy,Chaffer,153,0.003728161,
E14000564,Labour,Shabana,Mahmood,26444,0.736273527,0.179524162
E14000564,Conservative,Isabel,Sigmac,4576,0.127408397,0.008049148
E14000564,UK Independence Party,Clair,Braund,1805,0.050256153,0.025083826
E14000564,Green,Margaret,Okole,1501,0.041791959,0.017819643
E14000564,Liberal Democrat,Shazad,Iqbal,1374,0.038255931,-0.236490811
E14000564,Liberty GB,Timothy,Burton,216,0.006014033,
E14000565,Labour,Richard,Burden,17673,0.416217235,0.013457393
E14000565,Conservative,Rachel,Maclean,15164,0.357127717,0.020900616
E14000565,UK Independence Party,Keith,Rowe,7106,0.167353572,0.134756834
E14000565,Liberal Democrat,Steven,Haynes,1349,0.03177033,-0.124875769
E14000565,Green,Anna,Masters,1169,0.027531146,0.01782148
E14000566,Labour,Khalid,Mahmood,23697,0.574333495,0.071491302
E14000566,Conservative,Charlotte,Hodivala,8869,0.214953951,0.001848944
E14000566,UK Independence Party,Harjinder,Singh,5032,0.121958313,0.082120045
E14000566,Liberal Democrat,Arjun,Singh,2001,0.048497334,-0.1711245
E14000566,Green,James,Lovatt,1330,0.03223461,
E14000566,Trade Unionist and Socialist Coalition,Robert,Punton,331,0.008022298,
E14000567,Labour,Stephen,McCabe,21584,0.476531108,0.091031892
E14000567,Conservative,Alex,Boulter,13137,0.290038416,-0.020680395
E14000567,UK Independence Party,Steven,Brookes,5755,0.127058772,0.1027691
E14000567,Liberal Democrat,Colin,Green,2517,0.055570274,-0.16716022
E14000567,Green,Clare,Thomas,2301,0.050801431,0.036541181
E14000568,Labour,Jess,Phillips,17129,0.416247479,0.094093256
E14000568,Liberal Democrat,John,Hemming,10534,0.255984059,-0.139658536
E14000568,UK Independence Party,Paul,Clayton,6637,0.161284051,0.132153084
E14000568,Conservative,Arun,Photay,5760,0.139972297,-0.051851448
E14000568,Green,Grant,Bishop,698,0.016961921,
E14000568,Respect,Teval,Stephens,187,0.00454424,
E14000568,Trade Unionist and Socialist Coalition,Eamonn,Flynn,135,0.003280601,
E14000568,Social Democratic Party,Peter,Johnson,71,0.001725353,
E14000569,Labour,Helen,Goodman,16307,0.413998832,0.024485997
E14000569,Conservative,Christopher,Adams,12799,0.324938435,0.062273129
E14000569,UK Independence Party,Rhys,Burris,7015,0.178095407,0.150892957
E14000569,Liberal Democrat,Stephen,White,1723,0.043743177,-0.179637803
E14000569,Green,Thom,Robinson,1545,0.039224149,
E14000570,Labour,Kate,Hollern,24762,0.562785518,0.084731055
E14000570,Conservative,Bob,Eastwood,12002,0.272778927,0.01134461
E14000570,UK Independence Party,Dayle,Taylor,6280,0.142730517,0.122026765
E14000570,Liberal Democrat,Gordon,Lishman,955,0.021705039,-0.130342259
E14000571,Labour,Graham,Stringer,22982,0.619260617,0.076546314
E14000571,UK Independence Party,Martin,Power,6108,0.164582884,0.13844559
E14000571,Conservative,Michelle,Tanfield-Johnson,5581,0.150382626,-0.032636904
E14000571,Green,David,Jones,1567,0.04222354,
E14000571,Liberal Democrat,Richard,Gadsden,874,0.023550334,-0.118567547
E14000572,Conservative,Paul,Maynard,17508,0.444444444,0.026519289
E14000572,Labour,Samuel,Rushworth,14168,0.359657807,-0.005299942
E14000572,UK Independence Party,Simon,Noble,5823,0.14781814,0.106947011
E14000572,Liberal Democrat,Sue,Close,948,0.024065189,-0.108969227
E14000572,Green,John,Warnock,889,0.022567461,
E14000572,The Northern Party,James,Walsh,57,0.001446958,
E14000573,Labour,Gordon,Marsden,13548,0.417684055,0.007107787
E14000573,Conservative,Peter,Anthony,10963,0.337988655,-0.019962016
E14000573,UK Independence Party,Peter,Wood,5613,0.173048465,0.134630642
E14000573,Green,Duncan,Royle,841,0.025927981,
E14000573,Liberal Democrat,Bill,Greene,743,0.022906647,-0.121501173
E14000573,Independent,Andy,Higgins,655,0.020193612,
E14000573,Independent,Lawrence,Chard,73,0.002250586,
W07000072,Labour,Nick,Smith,18380,0.580121832,0.056152083
W07000072,UK Independence Party,Susan,Boucher,5677,0.179181264,0.164117211
W07000072,Conservative,Tracey,West,3419,0.107912761,0.037994564
W07000072,Plaid Cymru,Steffan,Lewis,2849,0.08992204,0.048773715
W07000072,Green,Mark,Pond,738,0.023293249,
W07000072,Liberal Democrat,Samuel,Rees,620,0.019568854,-0.081835684
E14000574,Labour,David,Anderson,22090,0.491588036,-0.004860653
E14000574,UK Independence Party,Mark,Bell,7863,0.174982197,
E14000574,Conservative,Alison,Griffiths,7838,0.17442585,0.015028794
E14000574,Liberal Democrat,Jonathan,Wallace,5497,0.122329535,-0.171126702
E14000574,Green,Paul,McNally,1648,0.036674381,
E14000575,Labour,Ronnie,Campbell,17813,0.463144484,0.018296691
E14000575,UK Independence Party,Barry,Elliott,8584,0.223187125,0.180014382
E14000575,Conservative,Greg,Munro,8346,0.216999038,0.050738601
E14000575,Liberal Democrat,Philip,Latham,2265,0.058890824,-0.213058561
E14000575,Green,Dawn,Furness,1453,0.037778529,
E14000576,Conservative,Nick,Gibb,24185,0.513307581,-0.000800674
E14000576,UK Independence Party,Graham,Jones,10241,0.217357161,0.152557366
E14000576,Labour,Alan,Butcher,6508,0.138127175,-0.002315068
E14000576,Liberal Democrat,Francis,Oppler,4240,0.089990661,-0.145303456
E14000576,Green,Simon,McDougall,1942,0.041217421,
E14000577,Labour,Dennis,Skinner,22542,0.51234147,0.01234147
E14000577,Conservative,Peter,Bedford,10764,0.244647484,-0.001146824
E14000577,UK Independence Party,Ray,Calladine,9228,0.209736806,0.1706125
E14000577,Liberal Democrat,David,Lomax,1464,0.03327424,-0.121790778
E14000578,Labour,David,Crausby,18541,0.429577628,-0.02955771
E14000578,Conservative,James,Daly,14164,0.328166632,-0.036599872
E14000578,UK Independence Party,Harry,Lamb,8117,0.188063298,0.146124162
E14000578,Liberal Democrat,Stephen,Rock,1236,0.028636964,-0.101316591
E14000578,Green,Laura,Diggle,1103,0.025555478,
E14000579,Labour,Yasmin,Qureshi,20555,0.504503841,0.030258815
E14000579,UK Independence Party,Jeff,Armstrong,9627,0.236285988,0.196795027
E14000579,Conservative,Mudasir,Dean,8289,0.203445991,-0.052790753
E14000579,Green,Alan,Johnson,1200,0.029452912,0.013949428
E14000579,Liberal Democrat,Darren,Reynolds,1072,0.026311268,-0.132485823
E14000580,Conservative,Chris,Green,19744,0.406322028,0.023040542
E14000580,Labour,Julie,Hilling,18943,0.389837833,0.004622599
E14000580,UK Independence Party,Bob,Horsefield,7428,0.152864669,0.112907548
E14000580,Liberal Democrat,Andrew,Martin,1947,0.040068324,-0.131804049
E14000580,Independent,Andy,Smith,321,0.006606026,
E14000580,Trade Unionist and Socialist Coalition,John,Vickers,209,0.00430112,
E14000581,Labour,Peter,Dowd,33619,0.744573884,0.080136061
E14000581,UK Independence Party,Paul,Nuttall,4915,0.108854536,0.047948947
E14000581,Conservative,Jade,Marsden,3639,0.080594437,-0.008510876
E14000581,Green,Lisa,Tallis,1501,0.033243267,
E14000581,Liberal Democrat,David,Newman,978,0.02166017,-0.12963474
E14000581,Trade Unionist and Socialist Coalition,Peter,Glover,500,0.011073707,-0.000361233
E14000582,Conservative,Matt,Warman,18981,0.437965804,-0.056526949
E14000582,UK Independence Party,Robin,Hunter-Clarke,14645,0.337917349,0.243285465
E14000582,Labour,Paul,Kenny,7142,0.164793835,-0.041559789
E14000582,Liberal Democrat,David,Watts,1015,0.023420014,-0.124313319
E14000582,Green,Victoria,Percival,800,0.018459125,
E14000582,Independence from Europe,Chris,Pain,324,0.007475945,
E14000582,Independent,Peter,Johnson,170,0.003922564,
E14000582,The Pilgrim Party,Lyn,Luxton,143,0.003299569,
E14000582,British National Party,Robert,West,119,0.002745795,-0.050077394
E14000583,Conservative,David,Tredinnick,22939,0.428110186,0.001902426
E14000583,Liberal Democrat,Michael,Mullaney,11951,0.22304132,-0.110451697
E14000583,Labour,Chris,Kealey,9354,0.174573551,0.014754853
E14000583,UK Independence Party,David,Sprason,9338,0.174274943,0.154044262
E14000584,Conservative,Tobias,Ellwood,22060,0.492114128,0.007832827
E14000584,Labour,Peter ,Stokes,7448,0.166149865,0.033585809
E14000584,UK Independence Party,David,Hughes,7401,0.16510139,0.09634344
E14000584,Liberal Democrat,Jon,Nicholas,3752,0.083699556,-0.225041131
E14000584,Green,Alasdair,Keddie,3263,0.072790952,
E14000584,Bournemouth Independent Alliance,David,Ross,903,0.02014411,
E14000585,Conservative,Conor,Burns,20155,0.482488689,0.031013617
E14000585,UK Independence Party,Martin,Houlden,7745,0.185406842,0.113417596
E14000585,Labour,David ,Stokes,7386,0.176812774,0.028681518
E14000585,Liberal Democrat,Mike,Plummer,3281,0.078543557,-0.238914856
E14000585,Green,Elizabeth,McManus,3107,0.074378187,
E14000585,Patria,Dick,Franklin,99,0.002369952,
E14000586,Conservative,Phillip,Lee,29606,0.557698828,0.033550447
E14000586,Labour,James,Walsh,8956,0.16870738,0.000781187
E14000586,UK Independence Party,Richard,Thomas,8339,0.15708473,0.113026882
E14000586,Liberal Democrat,Patrick,Smith,3983,0.075029198,-0.147906969
E14000586,Green,Derek,Florey,2202,0.041479863,0.025732587
E14000587,Labour,Imran,Hussain,19312,0.466405835,0.138353829
E14000587,Liberal Democrat,David,Ward,12228,0.295319519,-0.041754411
E14000587,Conservative,Iftikhar,Ahmed,4682,0.1130754,-0.155357752
E14000587,UK Independence Party,Owais,Rajput,4103,0.099091919,
E14000587,Green,David,Stevens,871,0.021035599,
E14000587,British Democratic Party,James,Lewthwaite,210,0.005071729,
E14000588,Labour,Judith,Cummins,16328,0.434255319,0.021516801
E14000588,Conservative,Tanya,Graham,9878,0.262712766,-0.028378167
E14000588,UK Independence Party,Jason,Smith,9057,0.24087766,0.20563618
E14000588,Green,Andrew ,Robinson,1243,0.033058511,
E14000588,Liberal Democrat,Andrew,Tear,1094,0.029095745,-0.153770422
E14000589,Labour,Naz,Shah,19977,0.495830231,0.042335554
E14000589,Respect,George,Galloway,8557,0.212385207,0.181702045
E14000589,Conservative,George,Grant,6160,0.152891536,-0.158573369
E14000589,UK Independence Party,Harry,Boota,3140,0.077934971,0.057923142
E14000589,Liberal Democrat,Alun,Griffiths,1173,0.029113924,-0.087506738
E14000589,Green,Celia,Hickson,1085,0.026929759,0.003763355
E14000589,Independent,James,Kirkcaldy,100,0.002482005,
E14000589,English Democrats,Therese,Hirst,98,0.002432365,
E14000590,Conservative,James,Cleverly,27071,0.53837281,0.011961819
E14000590,UK Independence Party,Richard,Bingley,9461,0.188155042,0.137812584
E14000590,Labour,Malcolm,Fincken,9296,0.184873615,-0.013894752
E14000590,Liberal Democrat,Matthew,Klesel,2488,0.049479944,-0.138455751
E14000590,Green,Paul,Jeater,1564,0.031103952,0.016511345
E14000590,Independent,Toby,Pereira,295,0.005866794,
E14000590,British National Party,Paul,Hooks,108,0.002147843,-0.019802038
W07000068,Conservative,Chris,Davies,16453,0.410565454,0.045473421
W07000068,Liberal Democrat,Roger,Williams,11351,0.283250986,-0.178301338
W07000068,Labour,Matthew,Dorrance,5904,0.147327444,0.041882728
W07000068,UK Independence Party,Darran,Thomas,3338,0.083295903,0.060744738
W07000068,Plaid Cymru,Freddy,Greaves,1767,0.044093427,0.018633265
W07000068,Green,Chris,Carmichael,1261,0.031466786,0.022688308
E14000591,Labour,Dawn,Butler,29216,0.621194081,0.209019247
E14000591,Conservative,Alan,Mendoza,9567,0.203414696,0.091617154
E14000591,Liberal Democrat,Lauren,Keith,3937,0.083708964,-0.358141752
E14000591,Green,Shahrar,Ali,1912,0.040653172,0.025914519
E14000591,UK Independence Party,Stephen,Priestley,1850,0.039334921,
E14000591,Trade Unionist and Socialist Coalition,John,Boyle,235,0.004996598,
E14000591,Communities United Party,Kamran,Malik,170,0.00361456,
E14000591,Independent,Noel,Coonan,145,0.003083007,
E14000592,Labour,Barry,Gardiner,28351,0.542758687,0.074021833
E14000592,Conservative,Luke,Parker,17517,0.335349861,0.020117921
E14000592,Liberal Democrat,Paul,Lorber,2607,0.049909065,-0.119867982
E14000592,UK Independence Party,Alexander,Craig,2024,0.038747966,0.031481914
E14000592,Green,Scott,Bartle,1539,0.029463004,0.015600141
E14000592,Independent,Elcena,Jeffers,197,0.003771418,
E14000593,Labour,Ruth,Cadbury,25096,0.437555575,0.101574918
E14000593,Conservative,Mary,MacLeod,24631,0.429448174,0.057049773
E14000593,UK Independence Party,Richard,Hendron,3203,0.055845175,0.03979384
E14000593,Liberal Democrat,Joe,Bourke,2305,0.040188301,-0.196359639
E14000593,Green,Daniel,Goldsmith,2120,0.036962776,0.022325
E14000594,Conservative,Eric,Pickles,30534,0.588357709,0.019236108
E14000594,UK Independence Party,Michael,McGough,8724,0.168102202,0.12783892
E14000594,Labour,Liam,Preston,6492,0.125093936,0.026422209
E14000594,Liberal Democrat,David,Kendall,4577,0.088193923,-0.146467684
E14000594,Green,Reza,Hossain,1397,0.026918704,0.015375377
E14000594,English Democrats,Robin,Tilbrook,173,0.003333526,-0.006371566
W07000073,Labour,Madeleine,Moon,14624,0.370668897,0.007381026
W07000073,Conservative,Meirion,Jenkins,12697,0.32182597,0.017551842
W07000073,UK Independence Party,Caroline,Jones,5911,0.149823841,0.128935636
W07000073,Plaid Cymru,James,Radcliffe,2784,0.070564976,0.011394767
W07000073,Liberal Democrat,Anita,Davies,1648,0.041771221,-0.184009153
W07000073,Independent,Les,Tallon-Morris,763,0.019339467,
W07000073,Green,Tony,White,736,0.018655109,
W07000073,Trade Unionist and Socialist Coalition,Aaron,David,118,0.002990901,
W07000073,Pirate Party,David,Elston,106,0.002686741,
W07000073,National Front,Adam,Lloyd,66,0.001672877,
E14000595,Conservative,Ian,Liddell-Grainger,25020,0.459529451,0.006718998
E14000595,UK Independence Party,Stephen,Fitzgerald,10437,0.191691002,0.143905048
E14000595,Labour,Mick,Lerry,9589,0.176116223,0.00486487
E14000595,Liberal Democrat,Theo,Butt Philip,6765,0.12424927,-0.158832961
E14000595,Green,Julie,Harvey-Smith,2636,0.048414054,0.032650561
E14000596,Conservative,Andrew,Percy,22946,0.530298128,0.081740896
E14000596,Labour,Jacky,Crawford,11770,0.272012942,-0.059231075
E14000596,UK Independence Party,David,Jeffreys,6694,0.154703028,0.114838871
E14000596,Green,Natalie,Hurst,915,0.021146291,
E14000596,Liberal Democrat,Liz,Leffman,764,0.017656575,-0.128534791
E14000596,Independent,Trevor,Dixon,153,0.003535937,
E14000596,Independence from Europe,Ray,Spalding,28,0.0006471,
E14000597,Conservative,Simon,Kirby,18428,0.406745243,0.027000483
E14000597,Labour,Nancy,Platts,17738,0.391515473,0.042867773
E14000597,UK Independence Party,Ian,Buchanan,4446,0.098132698,0.065724315
E14000597,Green,Davy,Jones,3187,0.070343884,0.015783528
E14000597,Liberal Democrat,Paul,Chandler,1365,0.03012846,-0.149967548
E14000597,The Socialist Party of Great Britain,Jacqueline,Shodeke,73,0.001611266,
E14000597,Independent,Matt,Taylor,69,0.001522977,
E14000598,Green,Caroline,Lucas,22871,0.418300534,0.105031251
E14000598,Labour,Purna,Sen,14904,0.272587607,-0.016527646
E14000598,Conservative,Clarence,Mitchell,12448,0.227668447,-0.009145228
E14000598,UK Independence Party,Nigel,Carter,2724,0.049820762,0.031531608
